Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1900740~positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	3	0.6976744186046512	0.01750220829181346	YWHAQ, YWHAB, YWHAZ	407	10	19453	14.33882063882064	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:0071364~cellular response to epidermal growth factor stimulus	5	1.1627906976744187	0.01766612817162283	EEF1A1, FOS, IQGAP1, ZFP36L2, ZFP36L1	407	48	19453	4.978757166257166	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:0035914~skeletal muscle cell differentiation	5	1.1627906976744187	0.01766612817162283	RB1, EGR1, BTG2, FOS, PAX5	407	48	19453	4.978757166257166	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	4	0.9302325581395349	0.01821034692812031	EGR1, PSMA6, PSMB8, PSMB9	407	27	19453	7.08089908089908	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:0002639~positive regulation of immunoglobulin production	4	0.9302325581395349	0.01821034692812031	XBP1, MZB1, BTK, HLA-E	407	27	19453	7.08089908089908	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:0072332~intrinsic apoptotic signaling pathway by p53 class mediator	4	0.9302325581395349	0.01821034692812031	DDX5, IFI16, PMAIP1, FHIT	407	27	19453	7.08089908089908	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	7	1.627906976744186	0.01837776368841141	ACTR2, GSN, LGALS9, CALM1, GAPDH, ACTG1, HLA-DPA1	407	100	19453	3.345724815724816	1.0	0.5389434070421772	0.5304772462418978
GOTERM_BP_DIRECT	GO:1990138~neuron projection extension	4	0.9302325581395349	0.020086677301700436	TSC22D4, ITGA4, CPNE1, IQGAP1	407	28	19453	6.8280098280098285	1.0	0.5761123929388806	0.5670623515172354
GOTERM_BP_DIRECT	GO:0001835~blastocyst hatching	4	0.9302325581395349	0.020086677301700436	SMIM14, SMARCB1, LPAR6, UBE2A	407	28	19453	6.8280098280098285	1.0	0.5761123929388806	0.5670623515172354
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	20	4.651162790697675	0.0209447803430778	XBP1, MARCKSL1, PRMT1, CD81, FLT3, LEF1, PDGFA, UBE2A, RPS4X, PLAC8, TCL1A, BCL7A, SYF2, NPY, MDM2, MZB1, S100A13, PHIP, SLC25A5, SOX4	407	545	19453	1.7539841760025245	1.0	0.5921471022778827	0.5828451746175788
GOTERM_BP_DIRECT	GO:0070198~protein localization to chromosome, telomeric region	3	0.6976744186046512	0.021099494448982025	XRCC5, ATRX, TERF2	407	11	19453	13.035291489836943	1.0	0.5921471022778827	0.5828451746175788
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	9	2.0930232558139537	0.021327286284518125	MEF2C, BTG2, JUN, ROCK1, MDK, CLN8, SOD2, RHOA, SOD1	407	163	19453	2.639046743341222	1.0	0.592172523431833	0.5828701964353943
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	7	1.627906976744186	0.022777830613522884	CD74, XBP1, BTK, MBP, HMGB1, LGALS9, POU2F2	407	105	19453	3.1864045864045867	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0043280~positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	5	1.1627906976744187	0.023044190388205828	BCAP31, DDX3X, PMAIP1, HMGB1, RHOA	407	52	19453	4.5957758457758455	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	4	0.9302325581395349	0.02414663945867876	FKBP1A, GSN, MDM2, HNRNPA1	407	30	19453	6.3728091728091725	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	11	2.558139534883721	0.024318553655601146	PDLIM1, ROCK1, DTNBP1, PDGFA, PHACTR1, EZR, UTRN, WASF2, RHOA, ADD1, SPTBN1	407	232	19453	2.2661929170549864	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	5	1.1627906976744187	0.02452748751290743	DDX17, DDX5, ROCK1, LEF1, RBPJ	407	53	19453	4.509063093968754	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	5	1.1627906976744187	0.02452748751290743	EGR1, JUN, MYB, FOS, NR3C1	407	53	19453	4.509063093968754	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:2000343~positive regulation of chemokine (C-X-C motif) ligand 2 production	3	0.6976744186046512	0.024974283425163522	CD74, MBP, HMGB1	407	12	19453	11.9490171990172	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:1905665~positive regulation of calcium ion import across plasma membrane	3	0.6976744186046512	0.024974283425163522	PPP3CA, PPP3CC, MS4A1	407	12	19453	11.9490171990172	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0021670~lateral ventricle development	3	0.6976744186046512	0.024974283425163522	CDK6, NUMB, PAX5	407	12	19453	11.9490171990172	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0042989~sequestering of actin monomers	3	0.6976744186046512	0.024974283425163522	GSN, TMSB4X, TMSB10	407	12	19453	11.9490171990172	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0016045~detection of bacterium	3	0.6976744186046512	0.024974283425163522	HLA-B, HLA-A, HLA-DRB1	407	12	19453	11.9490171990172	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	12	2.7906976744186047	0.025104667287427225	PPP3CA, XBP1, MIEN1, MDK, LEF1, NUMB, MYADM, PDGFA, CXCR4, SOD2, RHOA, ACTG1	407	267	19453	2.1481379234188225	1.0	0.6181432228319345	0.6084329269943447
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	5	1.1627906976744187	0.026067201921518353	LGALS9, YWHAZ, ZFP36L2, DUSP6, ZFP36L1	407	54	19453	4.425561925561925	1.0	0.6247450580110581	0.6149310551840644
GOTERM_BP_DIRECT	GO:0007519~skeletal muscle tissue development	5	1.1627906976744187	0.026067201921518353	MEF2C, MYL6, MYL6B, VAMP5, RHOA	407	54	19453	4.425561925561925	1.0	0.6247450580110581	0.6149310551840644
GOTERM_BP_DIRECT	GO:0042104~positive regulation of activated T cell proliferation	4	0.9302325581395349	0.026330251487056085	PPP3CA, HMGB1, CD24, ICOSLG	407	31	19453	6.1672346833637155	1.0	0.6247450580110581	0.6149310551840644
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	4	0.9302325581395349	0.026330251487056085	EIF4A2, EIF5, EIF3H, EIF1	407	31	19453	6.1672346833637155	1.0	0.6247450580110581	0.6149310551840644
GOTERM_BP_DIRECT	GO:0009615~response to virus	7	1.627906976744186	0.02783636570633003	DDX3X, CDK6, HNRNPUL1, STMN1, MX1, CXCR4, TPT1	407	110	19453	3.041568014295287	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0043392~negative regulation of DNA binding	4	0.9302325581395349	0.028616023455562575	JUN, IFI16, LEF1, CPNE1	407	32	19453	5.974508599508599	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0051276~chromosome organization	4	0.9302325581395349	0.028616023455562575	RB1, SMCHD1, SFPQ, HMGB1	407	32	19453	5.974508599508599	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0048026~positive regulation of mRNA splicing, via spliceosome	4	0.9302325581395349	0.028616023455562575	THRAP3, TRA2B, CIRBP, RBMX	407	32	19453	5.974508599508599	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	4	0.9302325581395349	0.028616023455562575	ITGA4, ROCK1, MSN, EZR	407	32	19453	5.974508599508599	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	10	2.3255813953488373	0.028630253167728933	FKBP1A, CD74, PARP1, PRKCB, S100A13, TRIM38, LGALS9, GAPDH, HLA-DRB1, RHOA	407	205	19453	2.331515551027746	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:2000178~negative regulation of neural precursor cell proliferation	3	0.6976744186046512	0.029113484515964256	BTG2, SHOC2, SPINT2	407	13	19453	11.02986202986203	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	5	1.1627906976744187	0.02931731723317019	IGBP1, CDKN2D, DDX3X, DPEP1, FNIP1	407	56	19453	4.267506142506143	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	5	1.1627906976744187	0.02931731723317019	CD74, RNASEH2B, JUN, CDK6, PDGFA	407	56	19453	4.267506142506143	1.0	0.643010067046842	0.6329091426219683
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	7	1.627906976744186	0.032379521210504386	ROCK1, TMSB4X, STMN1, PRKX, TMSB10, RHOA, RHOB	407	114	19453	2.9348463295831717	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:1902036~regulation of hematopoietic stem cell differentiation	4	0.9302325581395349	0.03349244346842978	PSMA6, CDK6, PSMB8, PSMB9	407	34	19453	5.623066917184564	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:1903364~positive regulation of cellular protein catabolic process	3	0.6976744186046512	0.033504430228101977	HSP90AA1, MSN, EZR	407	14	19453	10.242014742014742	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:0019430~removal of superoxide radicals	3	0.6976744186046512	0.033504430228101977	PRDX1, SOD2, SOD1	407	14	19453	10.242014742014742	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:0009048~dosage compensation by inactivation of X chromosome	3	0.6976744186046512	0.033504430228101977	SMCHD1, YTHDC1, EIF1	407	14	19453	10.242014742014742	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:1904996~positive regulation of leukocyte adhesion to vascular endothelial cell	3	0.6976744186046512	0.033504430228101977	FUT7, MDK, RHOA	407	14	19453	10.242014742014742	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:0071498~cellular response to fluid shear stress	3	0.6976744186046512	0.033504430228101977	MEF2C, XBP1, KLF2	407	14	19453	10.242014742014742	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	9	2.0930232558139537	0.03362665283378025	CD74, MARCKSL1, BTG1, XRCC5, PRDX1, FPGS, CD9, YPEL5, ZFP36L1	407	178	19453	2.416655163846175	1.0	0.6910674322532792	0.6802115837006415
GOTERM_BP_DIRECT	GO:0031532~actin cytoskeleton reorganization	5	1.1627906976744187	0.036507785123171946	GAB1, DTNBP1, PHACTR1, EZR, RHOA	407	60	19453	3.983005733005733	1.0	0.7444165560271779	0.7327226561049119
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	7	1.627906976744186	0.03737938100250728	PPP3CA, SMARCB1, JUP, ARID5B, CYTL1, TCF3, TRIM38	407	118	19453	2.835360013326115	1.0	0.7562804993530543	0.7444002309724125
GOTERM_BP_DIRECT	GO:0046626~regulation of insulin receptor signaling pathway	3	0.6976744186046512	0.03813486437844781	CCND3, FUT7, MZB1	407	15	19453	9.55921375921376	1.0	0.7597862292194564	0.7478508899865071
GOTERM_BP_DIRECT	GO:0045579~positive regulation of B cell differentiation	3	0.6976744186046512	0.03813486437844781	XBP1, INPP5D, BTK	407	15	19453	9.55921375921376	1.0	0.7597862292194564	0.7478508899865071
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	5	1.1627906976744187	0.038450244060659694	UPF2, YTHDC1, HNRNPA2B1, SRSF3, THOC2	407	61	19453	3.917710557054819	1.0	0.7602661893812258	0.7483233105442026
GOTERM_BP_DIRECT	GO:0071276~cellular response to cadmium ion	4	0.9302325581395349	0.038771447096644054	JUN, NCF1, FOS, SOD1	407	36	19453	5.310674310674311	1.0	0.7608532099416615	0.7489011097088614
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	12	2.7906976744186047	0.04084434600906428	PSMA6, MYLIP, XBP1, USP16, RNF213, UHRF1, UBE2D2, TTC3, MDM2, NEDD8, RBBP6, UBE2A	407	289	19453	1.9846118531239638	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:2001187~positive regulation of CD8-positive, alpha-beta T cell activation	2	0.46511627906976744	0.04130709323235725	HLA-A, HLA-E	407	2	19453	47.796068796068795	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:0001306~age-dependent response to oxidative stress	2	0.46511627906976744	0.04130709323235725	CLN8, SOD2	407	2	19453	47.796068796068795	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:0036496~regulation of translational initiation by eIF2 alpha dephosphorylation	2	0.46511627906976744	0.04130709323235725	PPP1R15A, PPP1CA	407	2	19453	47.796068796068795	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:0002491~antigen processing and presentation of endogenous peptide antigen via MHC class II	2	0.46511627906976744	0.04130709323235725	HLA-DRA, HLA-DRB1	407	2	19453	47.796068796068795	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:2000448~positive regulation of macrophage migration inhibitory factor signaling pathway	2	0.46511627906976744	0.04130709323235725	CD74, CXCR4	407	2	19453	47.796068796068795	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:1901216~positive regulation of neuron death	4	0.9302325581395349	0.04156002019659851	EGR1, PARP1, DDIT4, FOS	407	37	19453	5.167142572547978	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:0034612~response to tumor necrosis factor	4	0.9302325581395349	0.04156002019659851	IGBP1, TUBA1A, MBP, AFF3	407	37	19453	5.167142572547978	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	6	1.3953488372093024	0.04183230355111512	MTPN, BCLAF1, TCOF1, RPL10, MSI2, ZFP36L1	407	91	19453	3.1513891513891514	1.0	0.7688895230169751	0.7568111818508081
GOTERM_BP_DIRECT	GO:0042110~T cell activation	5	1.1627906976744187	0.042509546226391415	FKBP1A, PPP3CA, HSH2D, ADA, ICOSLG	407	63	19453	3.793338793338793	1.0	0.7758735360201511	0.763685484304892
GOTERM_BP_DIRECT	GO:1900242~regulation of synaptic vesicle endocytosis	3	0.6976744186046512	0.04299293051634887	ROCK1, CALM1, ACTG1	407	16	19453	8.961762899262899	1.0	0.7792468656088233	0.7670058228923629
GOTERM_BP_DIRECT	GO:0072593~reactive oxygen species metabolic process	4	0.9302325581395349	0.0444467530719771	DDIT4, PMAIP1, MT-ND2, SOD1	407	38	19453	5.031165136428294	1.0	0.7861542947135727	0.7738047444901027
GOTERM_BP_DIRECT	GO:0010498~proteasomal protein catabolic process	4	0.9302325581395349	0.0444467530719771	PSMA6, PMAIP1, PSMB8, PSMB9	407	38	19453	5.031165136428294	1.0	0.7861542947135727	0.7738047444901027
GOTERM_BP_DIRECT	GO:0007049~cell cycle	14	3.255813953488372	0.044446810461249917	KMT2E, RB1, CDKN2D, SMARCB1, ANAPC16, UHRF1, NR3C1, TERF2, PPP1CA, EID1, NASP, MIS18BP1, MDM2, ERH	407	366	19453	1.8282649266255824	1.0	0.7861542947135727	0.7738047444901027
GOTERM_BP_DIRECT	GO:0045087~innate immune response	21	4.883720930232558	0.04457886422130603	BLK, DDX3X, PARP1, NCF1, XRCC5, NONO, RNASET2, MX1, HLA-B, HLA-C, HLA-A, HMGB1, HLA-E, SFPQ, IFI16, IGLL1, NPY, IGHD, BTK, TRIM38, CLEC4E	407	634	19453	1.583150543718367	1.0	0.7861542947135727	0.7738047444901027
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	6	1.3953488372093024	0.045231101342984165	SLBP, BCLAF1, HNRNPA2B1, UPF3B, HNRNPA1, ZFP36L1	407	93	19453	3.0836173416818577	1.0	0.7923031845985816	0.7798570426182975
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	5	1.1627906976744187	0.04680128824316515	MT-ATP6, MT-ND4, NDUFA1, MT-ND2, MT-ND1	407	65	19453	3.676620676620676	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	7	1.627906976744186	0.04726196372907503	CMTM7, CMTM8, CXCR4, CMTM2, HMGB1, LGALS9, LSP1	407	125	19453	2.6765798525798528	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0040029~regulation of gene expression, epigenetic	4	0.9302325581395349	0.047430610750718596	IFI16, UHRF1, MTF2, KLF2	407	39	19453	4.902160902160902	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0045730~respiratory burst	3	0.6976744186046512	0.04806716064366216	CD52, NCF1, CD24	407	17	19453	8.434600375776848	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0001732~formation of cytoplasmic translation initiation complex	3	0.6976744186046512	0.04806716064366216	EIF5, EIF3H, EIF3F	407	17	19453	8.434600375776848	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0032206~positive regulation of telomere maintenance	3	0.6976744186046512	0.04806716064366216	PPP1R10, ATRX, TERF2	407	17	19453	8.434600375776848	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0043923~positive regulation by host of viral transcription	3	0.6976744186046512	0.04806716064366216	JUN, SMARCB1, LEF1	407	17	19453	8.434600375776848	1.0	0.8042005723074246	0.7915675364972314
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	12	2.7906976744186047	0.04909077604053459	BLK, PPP1R15A, SFPQ, BTG2, BCLAF1, USP16, PARP1, XRCC5, UHRF1, HMCES, PMAIP1, RBBP6	407	298	19453	1.9246739112510927	1.0	0.8160950666611164	0.803275182472187
GOTERM_BP_DIRECT	GO:0033077~T cell differentiation in thymus	4	0.9302325581395349	0.05051047039103224	CDK6, ADA, ZFP36L2, ZFP36L1	407	40	19453	4.779606879606879	1.0	0.8343818210164188	0.8212746736364673
GOTERM_BP_DIRECT	GO:0051412~response to corticosterone	3	0.6976744186046512	0.053346464230352914	FOSB, FOS, CALM1	407	18	19453	7.966011466011466	1.0	0.8596207481837806	0.8461171272352997
GOTERM_BP_DIRECT	GO:0000956~nuclear-transcribed mRNA catabolic process	3	0.6976744186046512	0.053346464230352914	DDX5, LSM7, THRAP3	407	18	19453	7.966011466011466	1.0	0.8596207481837806	0.8461171272352997
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	5	1.1627906976744187	0.05367316183268477	MT-ND4, NDUFA1, MT-CO3, MT-ND2, MT-ND1	407	68	19453	3.5144168232403525	1.0	0.8596207481837806	0.8461171272352997
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	4	0.9302325581395349	0.05368512718542385	UPF2, BCLAF1, UPF3B, PNRC1	407	41	19453	4.663031102055492	1.0	0.8596207481837806	0.8461171272352997
GOTERM_BP_DIRECT	GO:0071902~positive regulation of protein serine/threonine kinase activity	4	0.9302325581395349	0.05368512718542385	TCL1A, DDX3X, CALM1, RHOA	407	41	19453	4.663031102055492	1.0	0.8596207481837806	0.8461171272352997
GOTERM_BP_DIRECT	GO:2000781~positive regulation of double-strand break repair	4	0.9302325581395349	0.056953300042634804	SMARCE1, SMARCB1, BCL7A, MGMT	407	42	19453	4.552006552006552	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	6	1.3953488372093024	0.058391231652255744	ROCK1, PDGFA, IQGAP1, RHOA, GPM6B, RHOB	407	100	19453	2.867764127764128	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	5	1.1627906976744187	0.058541891771217595	IFI16, S100A13, CLEC4E, GAPDH, SOD1	407	70	19453	3.414004914004914	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	5	1.1627906976744187	0.058541891771217595	MEF2C, PDGFA, NR3C1, ZFP36L2, ZFP36L1	407	70	19453	3.414004914004914	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0098974~postsynaptic actin cytoskeleton organization	3	0.6976744186046512	0.058820117520564416	EZR, WASF2, ACTG1	407	19	19453	7.546747704642442	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0030889~negative regulation of B cell proliferation	3	0.6976744186046512	0.058820117520564416	BLK, INPP5D, BTK	407	19	19453	7.546747704642442	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0010761~fibroblast migration	3	0.6976744186046512	0.058820117520564416	PDLIM1, ARID5B, IQGAP1	407	19	19453	7.546747704642442	1.0	0.9030618042863126	0.8888757759431175
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	7	1.627906976744186	0.06036700911316489	PSMA6, ZEB2, DDX3X, JUP, PSMB8, SOX4, PSMB9	407	133	19453	2.515582568214147	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:0051865~protein autoubiquitination	5	1.1627906976744187	0.06106176629799861	RNF213, UHRF1, UBE2D2, MDM2, UBE2A	407	71	19453	3.3659203377513234	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	5	1.1627906976744187	0.06106176629799861	RB1, MEF2C, DPEP1, CXCR4, CD69	407	71	19453	3.3659203377513234	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:0002519~natural killer cell tolerance induction	2	0.46511627906976744	0.06131785463638675	LGALS9, HLA-E	407	3	19453	31.864045864045863	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:0035984~cellular response to trichostatin A	2	0.46511627906976744	0.06131785463638675	ACTR2, MEF2C	407	3	19453	31.864045864045863	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:0002469~myeloid dendritic cell antigen processing and presentation	2	0.46511627906976744	0.06131785463638675	HLA-DRA, HLA-DRB1	407	3	19453	31.864045864045863	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:1904430~negative regulation of t-circle formation	2	0.46511627906976744	0.06131785463638675	XRCC5, TERF2	407	3	19453	31.864045864045863	1.0	0.9041785344687537	0.8899749636207772
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	16	3.7209302325581395	0.061832976981799175	BLK, WSB1, DDX3X, ROCK1, PRKCB, SOCS2, LAT2, CARHSP1, MDK, INPP5D, DDIT4, STMN1, BLNK, BTK, SH3BP5, PAG1	407	462	19453	1.6552751098205642	1.0	0.9066520782162688	0.8924096509339443
GOTERM_BP_DIRECT	GO:0035994~response to muscle stretch	3	0.6976744186046512	0.06447775310422738	JUN, GSN, FOS	407	20	19453	7.16941031941032	1.0	0.9401504782236505	0.9253818308645817
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	9	2.0930232558139537	0.06638748479705711	PSMA6, WSB1, UBE2D2, MDM2, UBE2A, TRIM38, PSMB8, PSMB9, UBE2J1	407	205	19453	2.0983639959249714	1.0	0.9626185295573281	0.9474969357979984
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	4	0.9302325581395349	0.06730507236353153	MDK, LAPTM5, HMGB1, LGALS9	407	45	19453	4.248539448539448	1.0	0.9651991146638313	0.9500369829775412
GOTERM_BP_DIRECT	GO:0006605~protein targeting	4	0.9302325581395349	0.06730507236353153	YWHAQ, YWHAB, HPS4, YWHAZ	407	45	19453	4.248539448539448	1.0	0.9651991146638313	0.9500369829775412
GOTERM_BP_DIRECT	GO:0006801~superoxide metabolic process	3	0.6976744186046512	0.0703093497965312	NCF1, SOD2, SOD1	407	21	19453	6.8280098280098285	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0070935~3'-UTR-mediated mRNA stabilization	3	0.6976744186046512	0.0703093497965312	HNRNPC, YBX3, HNRNPA0	407	21	19453	6.8280098280098285	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0061028~establishment of endothelial barrier	3	0.6976744186046512	0.0703093497965312	MYADM, MSN, EZR	407	21	19453	6.8280098280098285	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0032211~negative regulation of telomere maintenance via telomerase	3	0.6976744186046512	0.0703093497965312	HNRNPC, HNRNPA1, TERF2	407	21	19453	6.8280098280098285	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	4	0.9302325581395349	0.07093315833552202	MT-ND4, NDUFA1, MT-ND2, MT-ND1	407	46	19453	4.156179895310331	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0070498~interleukin-1-mediated signaling pathway	4	0.9302325581395349	0.07093315833552202	EGR1, PSMA6, PSMB8, PSMB9	407	46	19453	4.156179895310331	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0010467~gene expression	7	1.627906976744186	0.07343900171457579	RNASEH2B, TUBA1A, JUND, DTNBP1, NR3C1, SOX4, SOD1	407	140	19453	2.38980343980344	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0009611~response to wounding	5	1.1627906976744187	0.07450279259105808	MDK, PDGFA, ID3, ZFP36L2, ZFP36L1	407	76	19453	3.144478210267684	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:1902459~positive regulation of stem cell population maintenance	4	0.9302325581395349	0.07464739301573586	SMARCE1, SMARCB1, BCL7A, ARID4B	407	47	19453	4.067750535835643	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0045429~positive regulation of nitric oxide biosynthetic process	4	0.9302325581395349	0.07464739301573586	HSP90AA1, DDAH2, SOD2, KLF2	407	47	19453	4.067750535835643	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	4	0.9302325581395349	0.07464739301573586	PSMA6, ANAPC16, PSMB8, PSMB9	407	47	19453	4.067750535835643	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	7	1.627906976744186	0.07542865389938253	MT-ATP6, CYB5A, ATP6V1G1, HVCN1, MT-CO2, MT-CO3, SLC25A5	407	141	19453	2.372854479237458	1.0	0.9776859359112156	0.9623276510942195
GOTERM_BP_DIRECT	GO:0030279~negative regulation of ossification	3	0.6976744186046512	0.0763052227327215	MEF2C, MDK, RBPJ	407	22	19453	6.517645744918472	1.0	0.9776859359112156	0.9623276510942195
